,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
30,0.4949099063873291,0.07177139512912682,0.03166007995605469,0.010928818091788733,2,1,"{'svc__C': 2, 'svc__gamma': 1}",0.9730769230769231,0.9845559845559846,0.972972972972973,0.9884169884169884,0.972972972972973,0.9768339768339769,0.972972972972973,0.9884169884169884,0.9884169884169884,0.972972972972973,0.9791609741609741,0.006940630849201669,5
31,0.46974735260009765,0.0753530391583627,0.026276350021362305,0.008892349924751176,2,1.5,"{'svc__C': 2, 'svc__gamma': 1.5}",0.9769230769230769,0.9845559845559846,0.9845559845559846,0.9922779922779923,0.9691119691119691,0.972972972972973,0.9768339768339769,0.9884169884169884,0.9922779922779923,0.9884169884169884,0.9826343926343928,0.007763522432337076,2
32,0.2464268445968628,0.027886915475411427,0.038032007217407224,0.011184529037448881,2.5,scale,"{'svc__C': 2.5, 'svc__gamma': 'scale'}",0.8730769230769231,0.9073359073359073,0.918918918918919,0.9111969111969112,0.9227799227799228,0.9266409266409267,0.8957528957528957,0.9420849420849421,0.9305019305019305,0.915057915057915,0.9143347193347193,0.01839041817351765,22
33,0.2509140968322754,0.038916613119087326,0.03737926483154297,0.012108061819452023,2.5,auto,"{'svc__C': 2.5, 'svc__gamma': 'auto'}",0.8730769230769231,0.9073359073359073,0.918918918918919,0.9111969111969112,0.9227799227799228,0.9266409266409267,0.8957528957528957,0.9420849420849421,0.9305019305019305,0.915057915057915,0.9143347193347193,0.01839041817351765,22
34,0.42199409008026123,0.05842056281540827,0.04723896980285645,0.010512792284465071,2.5,0.01,"{'svc__C': 2.5, 'svc__gamma': 0.01}",0.7,0.694980694980695,0.7181467181467182,0.7142857142857143,0.7644787644787645,0.7104247104247104,0.7065637065637066,0.7027027027027027,0.7297297297297297,0.7027027027027027,0.7144015444015445,0.01921527402128947,36
35,0.23910026550292968,0.04253316166196466,0.03484208583831787,0.008007084677977528,2.5,0.1,"{'svc__C': 2.5, 'svc__gamma': 0.1}",0.8961538461538462,0.9305019305019305,0.9498069498069498,0.9459459459459459,0.9459459459459459,0.9343629343629344,0.9073359073359073,0.9498069498069498,0.9305019305019305,0.9420849420849421,0.9332447282447284,0.017357138036220292,20
36,0.2333214521408081,0.03420134201379582,0.025604796409606934,0.005673052550549295,2.5,0.25,"{'svc__C': 2.5, 'svc__gamma': 0.25}",0.9692307692307692,0.972972972972973,0.972972972972973,0.9806949806949807,0.9652509652509652,0.9691119691119691,0.972972972972973,0.9806949806949807,0.9806949806949807,0.9652509652509652,0.972984852984853,0.005718890142411949,10
37,0.2653511524200439,0.040028260829157475,0.021503806114196777,0.0025466533834656944,2.5,0.5,"{'svc__C': 2.5, 'svc__gamma': 0.5}",0.9730769230769231,0.9806949806949807,0.9652509652509652,0.9922779922779923,0.972972972972973,0.9768339768339769,0.972972972972973,0.9845559845559846,0.9845559845559846,0.9652509652509652,0.9768443718443718,0.008276141365587504,8
38,0.3714125156402588,0.05253200170219193,0.023769831657409667,0.004611889588940565,2.5,1,"{'svc__C': 2.5, 'svc__gamma': 1}",0.9769230769230769,0.9845559845559846,0.972972972972973,0.9922779922779923,0.972972972972973,0.9768339768339769,0.972972972972973,0.9884169884169884,0.9884169884169884,0.9768339768339769,0.9803177903177904,0.006998855323036942,3
39,0.43447325229644773,0.06555185182046712,0.02491612434387207,0.011137918126302424,2.5,1.5,"{'svc__C': 2.5, 'svc__gamma': 1.5}",0.9730769230769231,0.9845559845559846,0.9922779922779923,0.9922779922779923,0.972972972972973,0.972972972972973,0.9768339768339769,0.9922779922779923,0.9922779922779923,0.9884169884169884,0.9837941787941789,0.008410422427117733,1
