,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
2260,0.014190060751778739,0.0013624176865926554,0.0008122580392020089,0.0002138595262229121,tanh,100,invscaling,1e-05,250,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 250, 'solver': 'sgd'}",0.4666666666666667,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.7333333333333333,0.419047619047619,0.19095178719774686,3415
2261,0.3066156251089914,0.0017339872672287866,0.0006052425929478236,8.602261439957089e-05,tanh,100,invscaling,1e-05,250,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 250, 'solver': 'adam'}",0.6,0.7333333333333333,0.2,0.26666666666666666,0.2,0.26666666666666666,0.06666666666666667,0.33333333333333337,0.22253945610567472,4334
2262,0.05729978425162179,0.019117929717684556,0.0008920260838099889,0.0005932602456425526,tanh,100,invscaling,1e-05,300,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 300, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
2263,0.015447684696742467,0.00023153135034282364,0.000553062983921596,9.901622936033994e-06,tanh,100,invscaling,1e-05,300,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 300, 'solver': 'sgd'}",0.26666666666666666,0.6,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.2,0.4,0.15936381457791915,3512
2264,0.3667290891919817,0.004487113671324013,0.0005630084446498326,2.3751721002671538e-05,tanh,100,invscaling,1e-05,300,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 300, 'solver': 'adam'}",0.7333333333333333,0.26666666666666666,0.4666666666666667,0.2,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.42857142857142855,0.16659862556700855,3356
2265,0.04914576666695731,0.014852758790019916,0.0007105554853166853,0.00022292618765577788,tanh,100,invscaling,1e-06,100,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-06, 'max_iter': 100, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
2266,0.014956814902169364,0.0011000993383144173,0.0014909676143101283,0.000747297521956554,tanh,100,invscaling,1e-06,100,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-06, 'max_iter': 100, 'solver': 'sgd'}",0.13333333333333333,0.4,0.0,0.4,0.06666666666666667,0.6,0.06666666666666667,0.2380952380952381,0.21038782889880497,5310
2267,0.016361781529017856,0.000621187579144233,0.0005643367767333984,1.660295454192669e-05,tanh,100,invscaling,1e-06,100,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-06, 'max_iter': 100, 'solver': 'adam'}",0.4666666666666667,0.06666666666666667,0.3333333333333333,0.0,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.21904761904761902,0.20381842437173997,5350
2268,0.042101962225777764,0.011545882110173048,0.000782149178641183,0.00018512913089335572,tanh,100,invscaling,1e-06,150,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-06, 'max_iter': 150, 'solver': 'lbfgs'}",1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9333333333333335,0.06172133998483675,555
2269,0.016164473124912808,0.0002812151136797354,0.0005673680986676897,1.7791346151753755e-05,tanh,100,invscaling,1e-06,150,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-06, 'max_iter': 150, 'solver': 'sgd'}",0.4,0.2,0.4,0.06666666666666667,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3238095238095238,0.13997084244475305,4584
